Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
238413,172.217.12.162-192.168.50.6-80-58109-6,172.217.12.162,80,192.168.50.6,58109,6,2018-12-01 13:32:17.915986,204,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14705.882352941177,102.0,142.8355697996826,203.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,4901.960784313726,9803.921568627453,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,238,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
257346,192.168.50.7-4.2.2.4-57163-53-17,192.168.50.7,57163,4.2.2.4,53,17,2018-12-01 13:31:18.043300,20938,2,2,118.0,246.0,59.0,59.0,59.0,0.0,123.0,123.0,123.0,0.0,17384.65947081861,191.04021396503967,6979.333333333334,12086.827885484814,20936.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.52010698251983,95.52010698251983,59.0,123.0,84.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,1.0,105.75,59.0,123.0,40,0,0,0,0,0,0,2,118,2,246,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
122,192.168.50.6-74.208.236.171-58114-80-6,74.208.236.171,80,192.168.50.6,58114,6,2018-12-01 13:32:28.821222,296,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13513.513513513511,98.66666666666669,99.02693236354104,199.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,48.5,67.17514421272203,96.0,1.0,0,0,0,0,20,60,3378.3783783783783,10135.135135135137,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,2093,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
740792,172.16.0.5-192.168.50.1-8266-56293-6,172.16.0.5,8266,192.168.50.1,56293,6,2018-12-01 13:34:21.895939,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
334843,192.168.50.6-4.2.2.4-52390-53-17,192.168.50.6,52390,4.2.2.4,53,17,2018-12-01 13:30:37.883963,22789,2,2,98.0,310.0,49.0,49.0,49.0,0.0,155.0,155.0,155.0,0.0,17903.374435034446,175.5232787748475,7596.333333333334,13154.637217853378,22786.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,87.76163938742377,87.76163938742377,49.0,155.0,91.4,58.05859109554761,3370.8,0,0,0,0,0,0,0,0,1.0,114.25,49.0,155.0,40,0,0,0,0,0,0,2,98,2,310,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
653805,172.16.0.5-192.168.50.1-50721-28948-6,172.16.0.5,50721,192.168.50.1,28948,6,2018-12-01 13:34:18.223715,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
597184,172.16.0.5-192.168.50.1-23911-42547-6,172.16.0.5,23911,192.168.50.1,42547,6,2018-12-01 13:31:21.085307,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
441633,172.16.0.5-192.168.50.1-38102-31538-6,172.16.0.5,38102,192.168.50.1,31538,6,2018-12-01 13:33:45.615256,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
13,172.217.10.35-192.168.50.8-443-59995-6,192.168.50.8,59995,172.217.10.35,443,6,2018-12-01 13:32:53.516858,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,16369,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
50,173.194.175.108-192.168.50.6-465-58129-6,192.168.50.6,58129,173.194.175.108,465,6,2018-12-01 13:33:59.268071,1537733,32,44,2660.0,7348.0,362.0,0.0,83.12499999999999,86.9140287128423,2733.0,0.0,166.99999999999994,487.4436401529734,6508.2819969396505,49.4234044531788,20503.10666666667,67679.2650848168,545642.0,0.0,1483606.0,47858.258064516136,113352.77834294364,599315.0,0.0,1484357.0,34519.930232558145,86998.87309488974,545642.0,0.0,0,0,0,0,664,904,20.8098545066016,28.6135499465772,0.0,2733.0,129.974025974026,373.43497898161513,139453.6835269993,0,0,0,0,1,0,0,0,1.0,131.68421052631578,83.125,167.0,664,0,0,0,0,0,0,32,2660,44,7348,8192,246,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
654546,172.16.0.5-192.168.50.1-12303-4720-6,172.16.0.5,12303,192.168.50.1,4720,6,2018-12-01 13:33:41.510126,47,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,42553.191489361714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
199571,172.16.0.5-192.168.50.1-18614-20628-6,172.16.0.5,18614,192.168.50.1,20628,6,2018-12-01 13:34:13.209383,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
22156,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2018-12-01 13:30:56.929269,58001002,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689643258231987,19333667.333333336,33486892.38591721,58001000.0,1.0,58001002.0,19333667.333333336,33486892.38591721,58001000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0689643258231987,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,1.0,0.0,1.0,1.0,58001000.0,0.0,58001000.0,58001000.0,0,0,0
437661,192.168.50.254-224.0.0.5-0-0-0,192.168.50.254,0,224.0.0.5,0,0,2018-12-01 13:30:36.306828,114375872,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409810069032741,3009891.368421052,4492825.705049025,9999122.0,1.0,114375872.0,3009891.368421052,4492825.705049025,9999122.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3409810069032741,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39,0,0,0,-1,-1,0,0,3.083333333333333,0.5149286505444373,4.0,2.0,9531319.333333334,296837.1562745333,9999122.0,9019419.0,0,0,0
64949,172.16.0.5-192.168.50.1-33748-56003-6,172.16.0.5,33748,192.168.50.1,56003,6,2018-12-01 13:33:03.547540,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
228492,172.16.0.5-192.168.50.1-49900-1812-6,172.16.0.5,49900,192.168.50.1,1812,6,2018-12-01 13:31:02.646979,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
243040,192.168.50.8-74.208.236.171-59992-80-6,192.168.50.8,59992,74.208.236.171,80,6,2018-12-01 13:33:08.270396,54894,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.65078150617554,27447.0,38814.505432891965,54893.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,18.21692716872518,36.43385433745036,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,16385,1892,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
765127,172.16.0.5-192.168.50.1-36679-57631-6,172.16.0.5,36679,192.168.50.1,57631,6,2018-12-01 13:33:35.007885,106,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37735.84905660377,35.33333333333333,29.93882651897588,56.0,1.0,49.0,49.0,0.0,49.0,49.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,18867.924528301886,18867.924528301886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
207273,192.168.50.8-4.2.2.4-49210-53-17,192.168.50.8,49210,4.2.2.4,53,17,2018-12-01 13:32:53.581185,21027,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,13791.791506158748,190.2316069815,7009.0,12138.212059442692,21025.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.11580349074998,95.11580349074998,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
324281,172.16.0.5-192.168.50.1-52115-63874-6,172.16.0.5,52115,192.168.50.1,63874,6,2018-12-01 13:33:37.430180,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
5,192.168.50.6-23.33.85.123-58105-80-6,23.33.85.123,80,192.168.50.6,58105,6,2018-12-01 13:32:37.910984,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
196735,172.16.0.5-192.168.50.1-21788-45001-6,172.16.0.5,21788,192.168.50.1,45001,6,2018-12-01 13:32:51.402890,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
377248,192.168.50.7-4.2.2.4-56106-53-17,192.168.50.7,56106,4.2.2.4,53,17,2018-12-01 13:31:17.928172,21223,2,2,74.0,654.0,37.0,37.0,37.0,0.0,327.0,327.0,327.0,0.0,34302.40776516044,188.474767940442,7074.333333333334,12251.372712203858,21221.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,94.237383970221,94.237383970221,37.0,327.0,153.0,158.8395416764982,25230.0,0,0,0,0,0,0,0,0,1.0,191.25,37.0,327.0,40,0,0,0,0,0,0,2,74,2,654,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
37726,172.16.0.5-192.168.50.1-58756-58756-6,172.16.0.5,58756,192.168.50.1,58756,6,2018-12-01 13:30:41.469336,104167021,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303992162740259,4529000.913043479,6632476.290050379,18632490.0,0.0,104167021.0,6127471.823529411,7076683.366636144,18632490.0,0.0,76117318.0,15223463.6,24301629.27260182,55723922.0,1.0,0,0,0,0,360,120,0.1727994122055194,0.0575998040685064,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,360,0,0,0,0,0,0,18,0,6,0,5840,0,0,20,35.0,45.18480570575319,111.0,1.0,13020846.875,3447716.1114898506,18632490.0,7302409.0,0,1,1
287749,172.16.0.5-192.168.50.1-28940-25915-6,172.16.0.5,28940,192.168.50.1,25915,6,2018-12-01 13:31:21.992808,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
26,192.168.50.8-74.208.236.171-59993-80-6,74.208.236.171,80,192.168.50.8,59993,6,2018-12-01 13:33:08.303601,204,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19607.843137254906,68.0,75.94076639065476,151.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,26.5,34.648232278140824,51.0,2.0,0,0,0,0,20,60,4901.960784313726,14705.882352941177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,1892,16385,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
21,173.194.175.108-192.168.50.8-465-59983-6,192.168.50.8,59983,173.194.175.108,465,6,2018-12-01 13:31:09.860894,1,2,0,37.0,0.0,37.0,0.0,18.5,26.162950903902264,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0.0,37.0,24.666666666666664,21.361959960016154,456.33333333333337,0,0,1,0,0,1,0,0,0.0,37.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,16324,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
132341,172.16.0.5-192.168.50.1-59520-6766-6,172.16.0.5,59520,192.168.50.1,6766,6,2018-12-01 13:34:19.603506,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
769857,172.16.0.5-192.168.50.1-58679-58679-6,172.16.0.5,58679,192.168.50.1,58679,6,2018-12-01 13:32:42.230427,89806636,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1558904845294506,6908202.769230769,8305814.198355403,23003317.0,0.0,89806636.0,6908202.769230769,8305814.198355403,23003317.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.1558904845294506,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,14967772.0,4561487.775228999,23003317.0,11421064.0,0,1,1
566463,192.168.50.6-4.2.2.4-55151-53-17,192.168.50.6,55151,4.2.2.4,53,17,2018-12-01 13:32:13.164873,20839,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14396.0842650799,191.9477902010653,6946.333333333334,12029.67020883504,20837.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.97389510053266,95.97389510053266,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
444334,172.16.0.5-192.168.50.1-26705-26705-6,172.16.0.5,26705,192.168.50.1,26705,6,2018-12-01 13:32:34.378045,105183119,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331012060975297,8091009.153846152,13145971.38544464,40039586.0,1.0,105183119.0,9562101.727272728,13853038.354395434,40039586.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,240,40,0.1140867480835969,0.0190144580139328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,23.4,50.087922695995296,113.0,1.0,21036600.2,13343009.43169037,40039586.0,9186120.0,0,1,1
298966,192.168.50.7-4.2.2.4-49556-53-17,192.168.50.7,49556,4.2.2.4,53,17,2018-12-01 13:31:16.237865,20955,2,2,86.0,142.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,10880.458124552611,190.88523025530895,6985.0,12053.36749626427,20903.0,1.0,1.0,1.0,0.0,1.0,1.0,51.0,51.0,0.0,51.0,51.0,0,0,0,0,40,40,95.44261512765448,95.44261512765448,43.0,71.0,54.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,67.75,43.0,71.0,40,0,0,0,0,0,0,2,86,2,142,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
250915,172.16.0.5-192.168.50.1-36538-14072-6,172.16.0.5,36538,192.168.50.1,14072,6,2018-12-01 13:30:36.858204,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
450948,192.168.50.7-4.2.2.4-58584-53-17,192.168.50.7,58584,4.2.2.4,53,17,2018-12-01 13:31:17.862832,20815,2,2,120.0,284.0,60.0,60.0,60.0,0.0,142.0,142.0,142.0,0.0,19409.079990391543,192.16910881575785,6938.333333333334,12015.81380237449,20813.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.08455440787893,96.08455440787893,60.0,142.0,92.8,44.913249715423625,2017.2,0,0,0,0,0,0,0,0,1.0,116.0,60.0,142.0,40,0,0,0,0,0,0,2,120,2,284,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
203640,172.16.0.5-192.168.50.1-22453-32608-6,172.16.0.5,22453,192.168.50.1,32608,6,2018-12-01 13:33:12.037127,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
29,172.217.10.98-192.168.50.8-443-59964-6,172.217.10.98,443,192.168.50.8,59964,6,2018-12-01 13:31:14.285136,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,252,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
290907,192.168.50.7-4.2.2.4-61112-53-17,192.168.50.7,61112,4.2.2.4,53,17,2018-12-01 13:31:16.899023,20876,2,2,90.0,172.0,45.0,45.0,45.0,0.0,86.0,86.0,86.0,0.0,12550.296991760875,191.60758766047132,6958.666666666666,12051.032168795058,20874.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.80379383023568,95.80379383023568,45.0,86.0,61.4,22.456624857711805,504.3,0,0,0,0,0,0,0,0,1.0,76.75,45.0,86.0,40,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
23,192.168.50.8-74.208.236.171-59992-80-6,192.168.50.8,59992,74.208.236.171,80,6,2018-12-01 13:32:53.082122,15188008,10,9,976.0,318.0,487.0,0.0,97.6,205.23222618942344,159.0,0.0,35.333333333333336,70.11240974321166,85.1987963135126,1.2509869628722872,843778.222222222,2516513.969940994,9796912.0,0.0,10189807.0,1132200.7777777778,3251147.1629649354,9796912.0,0.0,15133188.0,1891648.5,3720855.561348223,10054501.0,1.0,0,0,0,0,224,228,0.6584141909854143,0.5925727718868729,0.0,487.0,64.70000000000002,152.38113572983954,23220.01052631579,0,0,0,0,1,0,0,0,0.0,68.10526315789474,97.6,35.333333333333336,224,0,0,0,0,0,0,10,976,9,318,8192,1892,4,20,392895.0,0.0,392895.0,392895.0,9796912.0,0.0,9796912.0,9796912.0,talebi.ca/wp-content/themes/enfold/css/layout.css?ver=2,0,0
